loan_amnt,term,int_rate,installment,annual_inc,dti,fico_score,revol_bal,revol_util,total_acc,home_ownership,purpose,emp_length,loan_status
20288, 36 months,13.13,684.85,29198.91,31.85,823,32224,17.3,21,OWN,vacation,5 years,0
14288, 36 months,18.36,519.13,18136.73,17.95,782,25719,27.3,39,OWN,small_business,2 years,0
30877, 36 months,15.57,1079.0,63405.32,4.85,782,4231,,24,MORTGAGE,small_business,3 years,0
19889, 36 months,20.33,742.49,41370.18,22.36,606,19532,2.8,12,MORTGAGE,major_purchase,< 1 year,0
1917, 60 months,6.64,37.63,44594.53,10.6,697,7521,52.6,9,RENT,other,1 year,0
11066, 36 months,16.6,392.33,79503.97,15.38,805,11349,33.7,30,OWN,other,< 1 year,0
30504, 60 months,12.16,681.01,26947.59,0.7,784,32768,96.4,37,OWN,credit_card,9 years,0
7982, 60 months,12.84,180.96,64864.1,15.31,826,41036,17.1,26,OWN,medical,1 year,0
19062, 36 months,27.12,779.44,161288.92,32.35,628,29632,79.4,35,RENT,small_business,3 years,1
17999, 60 months,9.61,378.98,27193.46,21.71,832,7611,31.6,33,MORTGAGE,home_improvement,5 years,0
10941, 36 months,12.5,366.02,19190.85,0.39,657,19012,22.4,24,RENT,medical,10+ years,0
24470, 60 months,16.97,607.75,23047.11,18.79,836,22518,97.0,22,MORTGAGE,vacation,7 years,0
22133, 36 months,24.92,879.07,61892.31,11.66,699,43155,80.3,20,OWN,moving,9 years,0
5529, 60 months,14.88,131.19,139773.05,19.1,614,49725,63.1,26,MORTGAGE,debt_consolidation,8 years,0
18519, 36 months,22.24,709.55,136379.6,16.19,722,1548,69.7,24,MORTGAGE,moving,9 years,1
13192, 60 months,24.77,385.43,81384.78,37.28,776,24761,99.1,20,OWN,car,6 years,0
9566, 36 months,12.48,319.93,83081.55,1.65,839,13988,59.3,6,RENT,credit_card,3 years,0
8226, 36 months,14.34,282.51,64778.83,27.34,663,29193,10.2,20,MORTGAGE,debt_consolidation,6 years,0
38930, 60 months,13.52,896.17,75739.86,34.04,771,14497,6.5,36,MORTGAGE,vacation,< 1 year,0
22259, 60 months,24.24,643.45,58821.03,38.37,601,6045,66.7,13,RENT,credit_card,10+ years,1
35087, 36 months,6.5,1075.38,30337.55,7.11,603,19876,65.8,26,RENT,medical,9 years,0
2141, 36 months,12.44,71.56,137044.75,21.25,654,26819,74.8,6,OTHER,medical,10+ years,0
5627, 36 months,20.79,211.39,109235.24,1.74,713,24609,10.9,13,MORTGAGE,debt_consolidation,,0
3690, 60 months,18.22,94.14,30754.95,19.97,746,7839,94.5,28,OWN,moving,5 years,0
4255, 60 months,15.32,101.94,,5.02,689,26196,55.1,5,MORTGAGE,debt_consolidation,< 1 year,0
6213, 60 months,17.65,156.59,117800.21,33.52,669,38457,65.0,20,OWN,medical,7 years,0
37876, 36 months,9.95,1221.26,63020.04,4.55,616,42760,3.5,25,OWN,small_business,3 years,0
20404, 36 months,15.19,709.21,43338.02,20.53,630,38184,96.1,29,OWN,other,7 years,0
26380, 36 months,16.79,937.76,115593.9,20.84,639,10275,56.3,34,OWN,home_improvement,7 years,0
26520, 60 months,25.78,790.57,57136.82,38.87,651,38151,56.3,36,MORTGAGE,major_purchase,1 year,1
20173, 36 months,11.37,663.98,33633.35,26.2,707,34173,94.4,17,RENT,major_purchase,5 years,0
24989, 60 months,25.03,733.9,24585.17,11.51,641,14449,92.9,13,RENT,home_improvement,9 years,0
25519, 36 months,20.0,948.38,15000.0,9.63,758,28264,22.0,17,MORTGAGE,small_business,,0
23439, 36 months,5.96,712.64,160151.38,5.13,607,43612,93.1,12,RENT,home_improvement,2 years,0
12413, 36 months,21.8,472.77,29669.92,30.26,819,15960,73.7,29,MORTGAGE,other,8 years,0
15995, 36 months,6.3,488.78,87410.17,27.63,811,4538,1.9,24,RENT,home_improvement,9 years,0
24559, 36 months,27.94,1015.05,28219.42,24.4,732,28709,24.0,18,RENT,small_business,8 years,0
24513, 36 months,25.13,976.32,54185.89,1.63,586,2139,41.3,20,RENT,vacation,1 year,0
6021, 36 months,12.19,200.53,64205.05,,644,35446,58.3,12,RENT,home_improvement,4 years,0
33464, 60 months,11.29,732.44,23307.33,25.68,702,36562,70.1,5,RENT,debt_consolidation,9 years,0
22119, 36 months,14.08,756.83,87048.62,38.56,615,19103,21.0,11,RENT,medical,9 years,0
30299, 36 months,13.51,1028.35,43523.54,23.49,817,47204,83.7,20,OWN,major_purchase,6 years,0
26517, 36 months,13.88,904.74,68294.66,12.16,652,24432,84.6,37,RENT,other,8 years,0
14117, 36 months,12.66,473.35,117325.92,15.26,609,37370,63.5,23,RENT,home_improvement,7 years,0
23250, 60 months,19.48,609.28,76402.74,7.03,806,10418,92.1,3,MORTGAGE,medical,9 years,0
19950, 36 months,9.2,636.26,46309.57,28.92,584,44983,81.3,34,MORTGAGE,credit_card,3 years,0
18359, 60 months,24.53,533.81,157381.68,28.31,644,37218,22.2,28,RENT,other,2 years,1
24596, 36 months,23.78,962.13,47724.93,8.03,814,30599,79.9,20,RENT,credit_card,< 1 year,0
26530, 36 months,16.22,935.6,51838.05,6.34,694,11560,95.3,5,RENT,moving,< 1 year,0
2262, 36 months,24.69,89.57,44436.87,3.08,825,20341,13.8,20,MORTGAGE,car,8 years,0
23615, 36 months,11.06,773.8,23497.24,36.48,596,13846,97.9,26,MORTGAGE,home_improvement,3 years,0
4327, 36 months,5.9,131.44,21994.08,9.32,616,6069,2.5,7,RENT,major_purchase,7 years,0
30768, 60 months,19.43,805.44,35153.47,13.77,798,8679,52.2,14,MORTGAGE,other,3 years,0
29850, 36 months,15.8,1046.49,26682.42,,716,13293,77.4,23,MORTGAGE,major_purchase,5 years,0
17848, 36 months,18.26,647.58,41497.89,16.54,825,33046,,5,RENT,other,3 years,1
16160, 36 months,25.74,648.86,80474.62,28.56,617,35359,73.5,3,RENT,car,1 year,0
34998, 36 months,27.32,1434.82,38351.88,34.82,830,27554,52.9,4,RENT,small_business,,0
28230, 36 months,19.78,1045.97,55936.77,7.3,632,33122,65.1,31,MORTGAGE,debt_consolidation,7 years,0
10076, 36 months,22.69,388.41,36187.04,27.46,782,48446,70.0,5,OWN,major_purchase,5 years,0
4805, 36 months,7.39,149.22,225713.4,14.1,628,18626,49.5,30,RENT,debt_consolidation,< 1 year,0
32085, 36 months,9.12,1022.09,121168.93,39.22,701,37667,59.6,34,MORTGAGE,home_improvement,4 years,0
15715, 36 months,22.0,600.16,42253.21,11.96,595,39004,84.6,14,MORTGAGE,small_business,2 years,0
6750, 60 months,15.21,161.33,57717.72,0.29,848,33325,31.3,33,MORTGAGE,vacation,1 year,0
14232, 36 months,15.53,497.06,21933.48,20.63,815,46106,52.3,29,MORTGAGE,home_improvement,2 years,0
36903, 36 months,12.44,1233.48,43103.35,6.03,700,3486,0.8,38,MORTGAGE,other,1 year,0
7953, 60 months,19.17,207.05,34192.83,1.78,718,16545,68.7,29,RENT,moving,9 years,0
33093, 36 months,9.67,1062.7,76552.66,27.93,666,22628,19.5,28,MORTGAGE,debt_consolidation,1 year,0
26500, 36 months,19.61,979.58,28051.94,29.29,709,49850,48.1,26,MORTGAGE,moving,< 1 year,1
23418, 36 months,9.41,749.16,132540.6,18.43,831,42933,21.0,31,RENT,credit_card,2 years,0
35314, 36 months,6.94,1089.43,47133.68,27.08,626,3544,2.4,7,RENT,medical,2 years,0
23449, 36 months,12.93,789.3,29095.85,21.53,658,20161,,31,RENT,car,3 years,1
18478, 60 months,10.7,399.0,49975.85,25.19,798,34973,42.5,10,MORTGAGE,debt_consolidation,2 years,0
36179, 60 months,25.5,1072.53,76272.31,23.87,690,49643,42.5,7,MORTGAGE,vacation,7 years,0
26338, 60 months,6.74,518.3,66986.14,,806,18376,20.9,30,MORTGAGE,small_business,3 years,0
27899, 60 months,9.47,585.52,53849.28,7.99,835,19667,94.7,24,OTHER,debt_consolidation,9 years,0
5145, 36 months,17.85,185.62,82998.59,10.75,618,22400,0.4,7,RENT,other,< 1 year,0
33101, 36 months,16.32,1168.97,80008.98,17.6,714,4919,89.2,23,OWN,other,1 year,0
3775, 60 months,6.53,73.92,80248.99,17.85,677,45734,73.7,3,OWN,medical,6 years,1
32647, 60 months,5.66,626.01,41547.7,30.98,613,33759,17.2,32,MORTGAGE,debt_consolidation,5 years,0
20539, 36 months,27.73,846.57,41374.7,14.7,647,12398,47.2,7,MORTGAGE,moving,8 years,0
37738, 60 months,20.32,1006.56,43286.4,6.5,770,23368,98.9,6,OWN,vacation,5 years,0
27616, 36 months,13.72,940.1,36445.07,10.06,778,22730,64.4,21,OWN,debt_consolidation,1 year,0
15119, 36 months,16.08,532.14,52229.61,8.59,627,18167,12.7,13,MORTGAGE,moving,7 years,0
26159, 36 months,11.5,862.62,48855.71,29.27,838,17568,45.8,39,MORTGAGE,home_improvement,8 years,0
38099, 36 months,13.26,1288.48,132328.27,18.81,792,34436,46.8,39,RENT,debt_consolidation,4 years,0
11295, 36 months,20.1,420.34,36210.73,28.35,741,6833,80.2,9,MORTGAGE,debt_consolidation,,0
35710, 36 months,25.36,1426.63,27118.61,16.65,692,5824,91.6,34,RENT,other,3 years,0
25685, 36 months,9.64,824.45,72217.74,35.59,716,571,,32,RENT,credit_card,10+ years,0
26479, 36 months,24.41,1044.56,51170.23,39.34,591,37068,31.4,4,RENT,vacation,1 year,0
34629, 36 months,8.24,1088.99,32473.95,26.79,817,20122,29.8,20,MORTGAGE,debt_consolidation,4 years,0
18033, 60 months,10.34,386.17,78375.71,34.55,755,583,99.6,9,OTHER,home_improvement,4 years,1
37902, 36 months,6.34,1158.9,41465.0,20.32,804,21963,55.9,31,MORTGAGE,credit_card,< 1 year,0
16408, 36 months,8.67,519.25,122341.42,37.38,654,37338,88.0,32,MORTGAGE,debt_consolidation,4 years,0
18420, 36 months,26.14,743.53,27720.1,33.26,714,15740,42.6,30,OWN,vacation,< 1 year,1
17351, 36 months,15.84,608.64,34596.49,39.67,661,28364,72.3,7,MORTGAGE,major_purchase,2 years,1
5131, 60 months,7.25,102.21,52923.19,24.92,662,5691,28.7,3,MORTGAGE,small_business,10+ years,0
12349, 36 months,27.09,504.75,110710.14,31.17,721,10325,91.2,24,RENT,car,8 years,0
39225, 60 months,25.28,1157.75,31949.09,21.71,788,48270,45.5,31,OWN,medical,3 years,0
39847, 36 months,22.48,1531.69,61445.35,10.36,794,24414,80.4,39,MORTGAGE,medical,8 years,0
13453, 36 months,26.5,545.62,24382.46,14.19,834,5126,25.6,10,RENT,vacation,5 years,0
19814, 36 months,10.45,643.54,84968.42,35.76,767,26608,69.4,8,RENT,home_improvement,< 1 year,0
19263, 36 months,24.32,758.98,33153.57,2.24,826,3762,40.5,16,MORTGAGE,moving,2 years,0
13158, 36 months,21.02,495.86,71058.85,23.66,834,2786,3.1,16,MORTGAGE,car,2 years,0
16735, 36 months,25.07,666.0,73294.68,14.9,741,1542,41.3,22,OTHER,small_business,3 years,0
16830, 36 months,23.43,655.26,16488.87,15.47,746,12813,55.0,15,MORTGAGE,car,9 years,0
24926, 36 months,13.3,843.46,55580.97,35.38,657,16417,15.2,12,MORTGAGE,other,3 years,1
35779, 60 months,22.92,1006.98,36191.77,34.15,754,16294,18.4,12,RENT,debt_consolidation,7 years,0
4373, 36 months,11.41,144.02,66112.06,23.95,599,2799,46.5,21,MORTGAGE,home_improvement,2 years,0
11335, 36 months,12.89,381.32,29014.87,10.92,675,18239,34.3,14,OWN,moving,10+ years,0
24741, 36 months,7.93,774.49,34583.81,,759,44640,44.1,31,MORTGAGE,home_improvement,3 years,0
11692, 36 months,26.54,474.45,100617.26,16.33,674,6923,46.1,21,MORTGAGE,debt_consolidation,2 years,0
35057, 36 months,12.05,1165.23,96052.08,14.14,650,35453,14.0,39,RENT,major_purchase,6 years,0
2447, 60 months,17.21,61.09,26998.5,4.11,769,6938,18.1,9,MORTGAGE,small_business,5 years,0
20583, 60 months,14.3,482.14,144036.56,21.72,711,20885,84.8,38,RENT,vacation,< 1 year,0
23765, 36 months,27.1,971.49,15000.0,12.07,718,29713,16.3,34,MORTGAGE,car,9 years,0
24906, 36 months,13.04,839.66,55756.39,26.43,681,39339,66.6,27,RENT,other,< 1 year,1
20567, 36 months,23.02,796.36,22682.06,12.77,608,43921,41.9,9,MORTGAGE,small_business,5 years,0
15139, 36 months,24.75,599.92,61256.64,17.25,597,4388,96.8,19,RENT,home_improvement,2 years,0
39230, 36 months,15.3,1365.69,41898.86,,823,6022,6.6,15,OWN,debt_consolidation,8 years,0
20520, 36 months,14.01,701.42,26619.96,39.7,754,2627,83.0,19,MORTGAGE,vacation,1 year,1
20702, 36 months,22.32,794.05,31494.14,20.3,668,7247,49.1,22,MORTGAGE,car,2 years,0
26566, 36 months,26.04,1070.93,30577.57,0.97,599,44117,0.5,24,MORTGAGE,small_business,8 years,1
8657, 36 months,22.49,332.81,51319.73,21.65,597,3643,26.4,5,MORTGAGE,home_improvement,5 years,0
38688, 36 months,10.61,1259.46,87977.41,34.81,617,22575,40.8,11,MORTGAGE,major_purchase,< 1 year,0
31134, 36 months,25.49,1245.97,158781.77,30.9,668,20146,31.4,12,MORTGAGE,vacation,1 year,0
11345, 36 months,14.22,388.96,44243.49,28.04,729,22371,36.2,21,MORTGAGE,medical,6 years,0
28413, 60 months,18.47,728.79,58646.81,5.58,783,26707,91.7,20,OWN,credit_card,5 years,0
6208, 36 months,24.21,244.24,99880.47,26.31,812,41566,36.1,2,MORTGAGE,small_business,< 1 year,0
34455, 60 months,9.74,727.67,37445.36,30.65,683,26875,41.9,32,OTHER,vacation,9 years,0
29018, 36 months,23.15,1125.55,30642.68,,690,13792,76.1,3,MORTGAGE,moving,1 year,0
9080, 36 months,18.91,332.42,157795.5,35.71,804,28492,79.4,6,RENT,debt_consolidation,5 years,0
22902, 36 months,25.6,917.86,44008.56,11.08,800,45235,8.4,35,MORTGAGE,major_purchase,5 years,0
10486, 36 months,9.37,335.26,55848.73,9.69,605,48723,70.4,5,MORTGAGE,vacation,5 years,0
39862, 60 months,14.97,947.69,18726.22,34.78,643,17717,48.3,28,RENT,home_improvement,8 years,1
22158, 36 months,24.24,872.12,35800.33,25.02,833,20392,13.4,4,OTHER,home_improvement,,0
36871, 36 months,5.93,1120.52,152098.46,0.06,828,18857,26.5,27,OWN,moving,9 years,0
36208, 36 months,8.02,1134.96,64710.83,14.13,803,6143,4.5,2,OWN,vacation,9 years,0
21519, 60 months,27.79,667.29,48184.42,34.31,710,36501,36.0,17,RENT,home_improvement,10+ years,1
32379, 36 months,11.81,1072.51,113122.81,1.09,609,18470,25.5,36,RENT,vacation,8 years,0
29378, 60 months,27.45,904.99,18268.65,0.13,589,19734,38.2,20,OWN,moving,8 years,0
15031, 60 months,9.61,316.49,38221.38,11.25,668,13103,58.0,17,MORTGAGE,home_improvement,9 years,0
15536, 36 months,13.62,528.12,191950.55,36.56,726,47728,73.2,34,RENT,car,8 years,0
1446, 60 months,22.44,40.3,47572.91,36.06,706,24951,60.5,32,MORTGAGE,moving,8 years,0
37683, 60 months,20.3,1004.67,47375.87,20.75,765,1952,,23,RENT,vacation,2 years,0
18618, 36 months,18.58,678.51,99457.67,22.13,703,36478,86.6,21,MORTGAGE,home_improvement,9 years,0
7587, 36 months,17.42,272.09,103693.37,13.28,686,46797,87.4,7,MORTGAGE,debt_consolidation,8 years,0
32480, 36 months,24.48,1282.48,22450.59,9.75,585,30766,86.1,36,MORTGAGE,vacation,9 years,0
33994, 36 months,10.79,1109.54,63372.16,32.61,630,44515,15.3,4,MORTGAGE,medical,8 years,0
21527, 36 months,15.46,751.1,,4.25,715,45240,25.1,33,MORTGAGE,small_business,2 years,0
24569, 36 months,9.0,781.29,33327.88,19.49,581,24647,50.2,14,MORTGAGE,other,3 years,0
12151, 36 months,18.91,444.85,39204.29,25.38,597,31288,35.9,15,RENT,major_purchase,3 years,0
6558, 36 months,11.14,215.14,49875.8,4.15,828,1774,13.2,9,RENT,medical,,0
33954, 36 months,13.01,1144.21,74355.05,20.78,764,49725,28.8,20,MORTGAGE,vacation,6 years,0
36303, 60 months,16.1,884.75,20814.41,23.1,801,37432,97.5,15,RENT,small_business,4 years,0
35700, 60 months,6.1,691.84,15000.0,29.7,807,5059,,12,RENT,other,6 years,0
28500, 36 months,7.57,887.44,55787.0,9.39,773,39239,41.9,36,RENT,other,5 years,0
3032, 36 months,20.93,114.12,98669.06,11.73,789,22497,0.6,37,OWN,moving,6 years,0
2252, 36 months,15.15,78.23,40652.86,22.78,651,28283,71.9,4,MORTGAGE,home_improvement,,1
6509, 60 months,24.96,190.9,33987.91,39.33,696,47061,41.4,26,MORTGAGE,credit_card,5 years,1
38842, 36 months,21.13,1465.97,44347.88,8.7,843,41112,,14,RENT,other,8 years,0
14900, 36 months,5.68,451.13,127839.1,39.44,584,41688,96.9,17,RENT,small_business,3 years,1
15523, 60 months,19.38,405.93,,28.57,848,46503,77.7,29,RENT,debt_consolidation,4 years,0
2881, 60 months,7.61,57.88,69021.23,33.04,586,10471,72.6,28,OWN,credit_card,8 years,0
34037, 60 months,23.07,960.89,,3.59,600,9744,95.8,11,MORTGAGE,car,8 years,0
2630, 60 months,27.81,81.59,25249.88,12.02,616,3663,40.7,19,RENT,home_improvement,1 year,1
21789, 36 months,17.45,781.73,81391.48,2.31,752,12463,71.9,9,RENT,debt_consolidation,1 year,0
23523, 36 months,20.86,884.54,130694.99,14.86,641,16378,20.6,8,MORTGAGE,credit_card,8 years,0
18958, 36 months,10.84,619.23,83566.77,39.25,785,23078,69.7,23,MORTGAGE,home_improvement,5 years,0
2695, 36 months,15.35,93.89,15000.0,4.21,680,38909,1.4,39,RENT,credit_card,7 years,0
15821, 60 months,24.76,462.14,38102.43,22.49,698,6160,12.6,10,MORTGAGE,other,7 years,0
4262, 36 months,9.27,136.07,56576.56,0.24,758,45304,42.5,30,OWN,other,7 years,0
2445, 36 months,11.47,80.59,50804.72,,711,27682,1.2,38,RENT,moving,,0
17436, 60 months,15.52,419.58,15493.79,,654,25575,46.2,30,MORTGAGE,credit_card,10+ years,0
10949, 36 months,21.53,415.49,22509.27,5.18,624,39910,52.3,29,RENT,debt_consolidation,10+ years,1
24963, 60 months,13.96,580.33,30301.23,13.48,723,30865,62.2,22,RENT,home_improvement,9 years,0
30932, 60 months,26.37,932.91,47072.18,30.84,716,21405,10.0,34,RENT,other,3 years,0
7901, 36 months,7.63,246.24,15360.79,4.26,787,23254,18.1,27,MORTGAGE,small_business,2 years,0
34487, 36 months,13.84,1176.01,70272.44,9.19,810,39076,61.3,39,MORTGAGE,major_purchase,3 years,0
9597, 36 months,21.45,363.79,46360.85,0.34,674,9326,65.8,16,MORTGAGE,credit_card,7 years,0
7855, 36 months,10.58,255.6,26214.76,38.74,840,37510,2.6,3,MORTGAGE,other,3 years,0
19678, 36 months,20.27,734.01,55058.54,23.69,706,19529,54.0,13,RENT,small_business,7 years,0
9263, 36 months,9.19,295.38,20660.66,28.8,746,24527,78.5,34,MORTGAGE,other,7 years,0
26805, 60 months,6.76,527.74,47512.52,26.06,597,35483,6.9,16,RENT,medical,< 1 year,0
27143, 36 months,8.22,853.32,16640.08,5.77,727,16086,41.3,2,RENT,small_business,10+ years,0
12874, 60 months,26.42,388.66,18162.77,23.8,826,41313,32.7,34,MORTGAGE,small_business,10+ years,0
28529, 36 months,17.91,1030.1,37330.73,5.26,709,21777,91.4,5,MORTGAGE,moving,8 years,0
21866, 36 months,23.42,851.22,31896.13,16.05,845,42262,18.6,29,OWN,credit_card,2 years,0
15079, 60 months,12.98,342.94,61732.96,22.76,621,20466,31.8,15,MORTGAGE,medical,5 years,0
8243, 36 months,18.83,301.45,48475.12,,782,36499,89.8,13,MORTGAGE,vacation,2 years,0
30872, 36 months,16.64,1095.15,172860.01,4.76,760,15390,33.1,7,MORTGAGE,small_business,8 years,0
10018, 36 months,26.78,407.81,41810.51,1.38,760,45581,53.1,21,MORTGAGE,car,,0
13100, 60 months,22.32,364.2,15000.0,31.93,723,17921,3.3,22,RENT,small_business,6 years,0
20800, 36 months,21.94,793.72,15000.0,29.04,640,40860,98.5,17,MORTGAGE,small_business,4 years,1
27910, 36 months,6.54,855.92,23916.5,3.27,788,32945,82.5,13,RENT,other,2 years,0
30437, 36 months,17.87,1098.39,300000.0,5.1,745,18760,63.4,21,OWN,small_business,10+ years,0
38588, 60 months,16.01,938.59,47952.5,35.7,722,40506,6.1,34,RENT,moving,6 years,0
12001, 60 months,26.38,362.02,95331.82,30.77,640,41760,7.5,3,RENT,other,< 1 year,0
20942, 36 months,11.29,688.49,89708.92,39.85,842,3243,54.5,35,MORTGAGE,moving,5 years,0
21862, 60 months,11.57,481.57,22922.07,10.16,703,30091,28.5,27,RENT,small_business,6 years,0
12669, 36 months,14.76,437.69,,19.51,817,3666,62.3,34,RENT,debt_consolidation,8 years,0
16916, 36 months,10.98,553.65,72069.63,,609,17321,59.8,31,RENT,medical,8 years,1
11878, 36 months,8.41,374.46,15000.0,24.91,834,19411,83.9,2,OTHER,credit_card,6 years,0
3985, 36 months,24.79,158.0,88132.4,4.62,669,18404,28.1,9,RENT,small_business,4 years,0
33369, 36 months,18.06,1207.37,45696.03,5.09,718,23586,57.8,2,RENT,vacation,6 years,0
9112, 36 months,24.88,361.71,70943.04,2.88,786,14632,77.7,11,MORTGAGE,moving,10+ years,0
19931, 36 months,24.2,784.04,58809.89,27.74,672,44500,49.1,33,MORTGAGE,home_improvement,< 1 year,0
28340, 60 months,11.85,628.26,60724.17,19.76,713,1974,83.1,3,MORTGAGE,other,6 years,0
1336, 36 months,17.82,48.18,52192.39,,783,43629,13.1,32,OTHER,major_purchase,9 years,0
20363, 36 months,7.37,632.2,58044.26,35.17,689,1258,73.4,5,RENT,car,3 years,0
4968, 60 months,26.09,149.01,50395.19,29.61,617,39820,94.3,13,OWN,moving,1 year,0
34678, 36 months,14.6,1195.34,21463.65,18.47,601,19494,33.2,32,MORTGAGE,small_business,5 years,0
17279, 36 months,14.36,593.58,38703.48,39.37,804,42202,36.6,24,MORTGAGE,car,6 years,0
4129, 60 months,12.31,92.5,180207.18,18.25,747,13528,8.4,34,RENT,home_improvement,10+ years,0
39215, 36 months,15.86,1375.97,59187.73,4.5,714,19137,64.1,9,OWN,home_improvement,6 years,0
39897, 36 months,11.16,1309.2,97291.78,39.71,689,22178,55.2,17,OTHER,vacation,7 years,0
6850, 36 months,13.93,233.88,27176.67,0.91,803,15008,4.0,16,MORTGAGE,small_business,4 years,0
21588, 60 months,23.5,614.79,26894.27,22.0,747,11864,75.2,27,RENT,car,9 years,0
12949, 36 months,24.27,509.86,23811.61,12.36,686,33187,82.9,15,RENT,other,10+ years,1
9519, 60 months,12.34,213.38,22047.15,20.14,603,41612,90.7,13,MORTGAGE,major_purchase,9 years,0
27375, 36 months,16.05,963.1,18519.16,22.35,790,2871,54.6,28,RENT,vacation,10+ years,0
34082, 36 months,25.16,1357.98,56383.32,9.6,750,31432,45.3,32,OWN,medical,7 years,0
12737, 60 months,6.69,250.35,39597.0,22.27,648,15202,87.6,5,RENT,major_purchase,,0
2134, 36 months,25.51,85.42,82892.26,30.24,801,13101,39.9,31,RENT,medical,9 years,0
11938, 36 months,10.43,387.62,40691.0,10.66,732,33635,65.5,5,MORTGAGE,vacation,< 1 year,0
25486, 36 months,20.77,957.18,15000.0,15.34,780,16238,61.5,32,MORTGAGE,home_improvement,7 years,0
27096, 60 months,18.61,697.08,63970.04,10.73,798,11179,37.2,35,OWN,home_improvement,3 years,0
6592, 36 months,17.94,238.12,15000.0,32.82,683,24749,8.7,5,RENT,other,4 years,1
19108, 36 months,24.84,758.11,55750.22,29.0,809,30793,2.1,21,MORTGAGE,moving,3 years,0
18270, 36 months,7.79,570.75,,34.85,633,8004,42.8,19,RENT,medical,6 years,0
28649, 60 months,13.31,656.41,56359.5,6.8,768,48926,48.1,9,MORTGAGE,major_purchase,9 years,0
11997, 36 months,17.61,431.38,20616.13,2.94,801,21116,82.3,3,RENT,major_purchase,2 years,0
34489, 36 months,23.75,1348.58,78197.68,4.78,654,20511,41.4,10,OWN,other,1 year,0
10104, 36 months,10.37,327.79,50139.56,6.44,751,48381,28.1,17,OWN,car,9 years,0
1870, 36 months,23.57,72.94,39873.94,21.32,621,20976,46.2,23,MORTGAGE,home_improvement,1 year,0
29684, 36 months,14.49,1021.61,17732.42,38.84,736,31856,23.8,13,MORTGAGE,credit_card,6 years,0
35524, 36 months,9.75,1142.09,145265.87,14.29,660,35010,9.1,6,OWN,other,10+ years,0
31957, 36 months,22.58,1230.06,28450.6,38.34,787,12815,11.3,16,RENT,car,9 years,0
34885, 60 months,7.55,699.85,57397.98,1.53,665,2488,31.9,9,RENT,other,5 years,0
